OID_,POINTID,GRID_CODE
1693,1693,25
1705,1705,25
1795,1795,25
1799,1799,25
1802,1802,25
1888,1888,25
1894,1894,25
1898,1898,25
1901,1901,25
1987,1987,25
2105,2105,25
2108,2108,25
2352,2352,25
4285,4285,25
4286,4286,25
4287,4287,25
4416,4416,25
4547,4547,25
5061,5061,25
5062,5062,25
5315,5315,25
6146,6146,25
5463,5463,25
5325,5325,25
5570,5570,25
6865,6865,25
4327,4327,25
4565,4565,25
4824,4824,25
4825,4825,25
5076,5076,25
5079,5079,25
5084,5084,25
5088,5088,25
5329,5329,25
5332,5332,25
5333,5333,25
5381,5381,25
5616,5616,25
5829,5829,25
6444,6444,25
5489,5489,25
4194,4194,25
6788,6788,25
3139,3139,25
1613,1613,25
1417,1417,25
1501,1501,25
1676,1676,25
1969,1969,25
6810,6810,25
7058,7058,25
7064,7064,25
7329,7329,25
1606,1606,25
3009,3009,25
4444,4444,25
1517,1517,25
5238,5238,25
6482,6482,25
4882,4882,25
7540,7540,25
5961,5961,25
6395,6395,25
6479,6479,25
6566,6566,25
6648,6648,25
6729,6729,25
4857,4857,25
6291,6291,25
4061,4061,25
1351,1351,25
4618,4618,25
4858,4858,25
1010,1010,25
4352,4352,25
4988,4988,24
793,793,24
1051,1051,24
1125,1125,24
3681,3681,24
2875,2875,24
459,459,24
463,463,24
527,527,24
531,531,24
595,595,24
599,599,24
657,657,24
663,663,24
667,667,24
799,799,24
920,920,24
993,993,24
1126,1126,24
1127,1127,24
687,687,24
4989,4989,24
5251,5251,24
2854,2854,24
3951,3951,24
4085,4085,24
5241,5241,24
6858,6858,24
5676,5676,24
3828,3828,24
3833,3833,24
4101,4101,24
4231,4231,24
4362,4362,24
4887,4887,24
6097,6097,24
19,19,24
256,256,24
329,329,24
465,465,24
467,467,24
507,507,24
634,634,24
769,769,24
939,939,24
941,941,24
968,968,24
1005,1005,24
1034,1034,24
1043,1043,24
1049,1049,24
1071,1071,24
1076,1076,24
1102,1102,24
1110,1110,24
1181,1181,24
1221,1221,24
1251,1251,24
1254,1254,24
1336,1336,24
1365,1365,24
1448,1448,24
1504,1504,24
1530,1530,24
1845,1845,24
2555,2555,24
2557,2557,24
2662,2662,24
2674,2674,24
2678,2678,24
2789,2789,24
2796,2796,24
2926,2926,24
2928,2928,24
2935,2935,24
5470,5470,24
5475,5475,24
5584,5584,24
5707,5707,24
5820,5820,24
6167,6167,24
6234,6234,24
6411,6411,24
6413,6413,24
6438,6438,24
6517,6517,24
6522,6522,24
6606,6606,24
6682,6682,24
6760,6760,24
6839,6839,24
6844,6844,24
7020,7020,24
7104,7104,24
7113,7113,24
7205,7205,24
7292,7292,24
7294,7294,24
7362,7362,24
7364,7364,24
7366,7366,24
7436,7436,24
7450,7450,24
7453,7453,24
7478,7478,24
7525,7525,24
7579,7579,24
7619,7619,24
7621,7621,24
7659,7659,24
7754,7754,24
7841,7841,24
7865,7865,24
7907,7907,24
7922,7922,24
7973,7973,24
7988,7988,24
8013,8013,24
8014,8014,24
8032,8032,24
8056,8056,24
8076,8076,24
8086,8086,24
8098,8098,24
8104,8104,24
8133,8133,24
8150,8150,24
8160,8160,24
8184,8184,24
8197,8197,24
8208,8208,24
8223,8223,24
8229,8229,24
2253,2253,24
6791,6791,24
4692,4692,24
4962,4962,24
6870,6870,24
5372,5372,24
2017,2017,24
3947,3947,24
6779,6779,24
4595,4595,24
4075,4075,24
7609,7609,24
1722,1722,24
6440,6440,24
2368,2368,24
2625,2625,24
1544,1544,24
4464,4464,24
4081,4081,24
2454,2454,24
5618,5618,24
1375,1375,24
680,680,24
746,746,24
2327,2327,24
6394,6394,24
6396,6396,24
6483,6483,24
6562,6562,24
6645,6645,24
6728,6728,24
6730,6730,24
5968,5968,24
4331,4331,24
6548,6548,24
2613,2613,24
5141,5141,24
6180,6180,24
2606,2606,24
2745,2745,24
6641,6641,24
3795,3795,24
4356,4356,23
4198,4198,23
4598,4598,23
4599,4599,23
985,985,23
46,46,23
3390,3390,23
45,45,23
5121,5121,23
2988,2988,23
5506,5506,23
4065,4065,23
6194,6194,23
7388,7388,23
6095,6095,23
68,68,23
6809,6809,23
6811,6811,23
6970,6970,23
6976,6976,23
7149,7149,23
7155,7155,23
7328,7328,23
7330,7330,23
6525,6525,23
6526,6526,23
3274,3274,23
4994,4994,23
3529,3529,23
1593,1593,23
1871,1871,23
5382,5382,23
5595,5595,23
6775,6775,23
4937,4937,23
5237,5237,23
5478,5478,23
5597,5597,23
5795,5795,23
5103,5103,23
5110,5110,23
5230,5230,23
5376,5376,23
4052,4052,23
4182,4182,23
4184,4184,23
4590,4590,23
4852,4852,23
5101,5101,23
5226,5226,23
3395,3395,23
4213,4213,23
3651,3651,23
3122,3122,22
6397,6397,22
5496,5496,22
7471,7471,22
4808,4808,22
5913,5913,22
2860,2860,22
4615,4615,22
1702,1702,22
1790,1790,22
1993,1993,22
1997,1997,22
2000,2000,22
2104,2104,22
2106,2106,22
2107,2107,22
2109,2109,22
2228,2228,22
2232,2232,22
4288,4288,22
4678,4678,22
5063,5063,22
5190,5190,22
5438,5438,22
6030,6030,22
6242,6242,22
613,613,22
618,618,22
755,755,22
812,812,22
1021,1021,22
1087,1087,22
1152,1152,22
933,933,22
1205,1205,22
3659,3659,22
4156,4156,22
5200,5200,22
5448,5448,22
5583,5583,22
5075,5075,22
5569,5569,22
5571,5571,22
4560,4560,22
4566,4566,22
4823,4823,22
4826,4826,22
4830,4830,22
4953,4953,22
4958,4958,22
5077,5077,22
5204,5204,22
5205,5205,22
5210,5210,22
5214,5214,22
5331,5331,22
5334,5334,22
5452,5452,22
161,161,22
4092,4092,22
1698,1698,22
1947,1947,22
2671,2671,22
3827,3827,22
6567,6567,22
6649,6649,22
6806,6806,22
1612,1612,22
1614,1614,22
3143,3143,22
2624,2624,22
5289,5289,22
5769,5769,22
5773,5773,22
5890,5890,22
4743,4743,22
5098,5098,22
7044,7044,22
7397,7397,22
722,722,22
1146,1146,22
1175,1175,22
4417,4417,22
1433,1433,22
7465,7465,22
1457,1457,22
4485,4485,22
5239,5239,22
73,73,22
104,104,22
352,352,22
359,359,22
412,412,22
417,417,22
4696,4696,22
4749,4749,22
5852,5852,22
4487,4487,22
6723,6723,22
6644,6644,22
6727,6727,22
5013,5013,22
4355,4355,22
4219,4219,22
4600,4600,22
5114,5114,22
726,726,22
6290,6290,22
342,342,22
394,394,22
656,656,22
658,658,22
730,730,22
734,734,22
798,798,22
800,800,22
854,854,22
926,926,22
1060,1060,22
1128,1128,22
1273,1273,22
3680,3680,22
3682,3682,21
3817,3817,21
5140,5140,21
3927,3927,21
6077,6077,21
7126,7126,21
7134,7134,21
7224,7224,21
3813,3813,21
5115,5115,21
4074,4074,21
6445,6445,21
1590,1590,21
1773,1773,21
2082,2082,21
4726,4726,21
2370,2370,21
4881,4881,21
6787,6787,21
4206,4206,21
3004,3004,21
919,919,21
3794,3794,21
4727,4727,21
6398,6398,21
1681,1681,21
4742,4742,21
1503,1503,21
2207,2207,21
6309,6309,21
6484,6484,21
6561,6561,21
6731,6731,21
6805,6805,21
6807,6807,21
3276,3276,21
2749,2749,21
3959,3959,21
2254,2254,21
2626,2626,21
3524,3524,21
2130,2130,21
4076,4076,21
4597,4597,21
4780,4780,21
4911,4911,21
5037,5037,21
5412,5412,21
5532,5532,21
5887,5887,21
6008,6008,21
4232,4232,21
4363,4363,21
4495,4495,21
380,380,21
566,566,21
702,702,21
1009,1009,21
1042,1042,21
1109,1109,21
1252,1252,21
2433,2433,21
2435,2435,21
2800,2800,21
2925,2925,21
2929,2929,21
5590,5590,21
5702,5702,21
6051,6051,21
6599,6599,21
6766,6766,21
7021,7021,21
7195,7195,21
7361,7361,21
7365,7365,21
7402,7402,21
7644,7644,21
7708,7708,21
7801,7801,21
7882,7882,21
7933,7933,21
7947,7947,21
8069,8069,21
8103,8103,21
8124,8124,21
8178,8178,21
8203,8203,21
3273,3273,21
5127,5127,21
5498,5498,20
2735,2735,20
1635,1635,20
4210,4210,20
1545,1545,20
2728,2728,20
1298,1298,20
2491,2491,20
7395,7395,20
7472,7472,20
6780,6780,20
4345,4345,20
5142,5142,20
7473,7473,20
4224,4224,20
2993,2993,20
2371,2371,20
4744,4744,20
3256,3256,20
6949,6949,20
7032,7032,20
7037,7037,20
7123,7123,20
7214,7214,20
7225,7225,20
7302,7302,20
7310,7310,20
5617,5617,20
3796,3796,20
5709,5709,20
3931,3931,20
1946,1946,20
2057,2057,20
6354,6354,20
2369,2369,20
5710,5710,20
1176,1176,20
6930,6930,20
8217,8217,20
8242,8242,20
5979,5979,20
4233,4233,20
4626,4626,20
440,440,20
1253,1253,20
2924,2924,20
5935,5935,20
6689,6689,20
7281,7281,20
7317,7317,20
7692,7692,20
7893,7893,20
2453,2453,20
3695,3695,19
3696,3696,19
3697,3697,19
3698,3698,19
3968,3968,19
4757,4757,19
5017,5017,19
2,2,19
39,39,19
40,40,19
41,41,19
42,42,19
43,43,19
293,293,19
343,343,19
399,399,19
403,403,19
534,534,19
567,567,19
568,568,19
569,569,19
570,570,19
571,571,19
572,572,19
573,573,19
574,574,19
836,836,19
874,874,19
902,902,19
977,977,19
978,978,19
979,979,19
980,980,19
981,981,19
1418,1418,19
1447,1447,19
1744,1744,19
1745,1745,19
1746,1746,19
1747,1747,19
1945,1945,19
2179,2179,19
2297,2297,19
2417,2417,19
2539,2539,19
2672,2672,19
2673,2673,19
3061,3061,19
3069,3069,19
3203,3203,19
5351,5351,19
6022,6022,19
6138,6138,19
6261,6261,19
6322,6322,19
6323,6323,19
6325,6325,19
6329,6329,19
6348,6348,19
6433,6433,19
6495,6495,19
6523,6523,19
6924,6924,19
6931,6931,19
6937,6937,19
7012,7012,19
7025,7025,19
7116,7116,19
7207,7207,19
7231,7231,19
7278,7278,19
7378,7378,19
7380,7380,19
7381,7381,19
7382,7382,19
7509,7509,19
7526,7526,19
7553,7553,19
7595,7595,19
7673,7673,19
7676,7676,19
7721,7721,19
7738,7738,19
7767,7767,19
7784,7784,19
7813,7813,19
7824,7824,19
7853,7853,19
7906,7906,19
7963,7963,19
8003,8003,19
8019,8019,19
8046,8046,19
8113,8113,19
8119,8119,19
8132,8132,19
8140,8140,19
8169,8169,19
8188,8188,19
8212,8212,19
8213,8213,19
8214,8214,19
8215,8215,19
8216,8216,19
8250,8250,19
8251,8251,19
5863,5863,19
3127,3127,19
6944,6944,19
3663,3663,19
6096,6096,19
6712,6712,19
2870,2870,19
3261,3261,19
6812,6812,19
6891,6891,19
7240,7240,19
7246,7246,19
7327,7327,19
7331,7331,19
5120,5120,19
1502,1502,19
6310,6310,19
5745,5745,19
2372,2372,19
2113,2113,19
5558,5558,19
2722,2722,19
5383,5383,19
5339,5339,19
5701,5701,19
6399,6399,19
6643,6643,19
6726,6726,19
6804,6804,19
6808,6808,19
6774,6774,19
5598,5598,19
6379,6379,19
5236,5236,19
3826,3826,19
1458,1458,19
4983,4983,19
5104,5104,19
5267,5267,19
3785,3785,19
4185,4185,19
4459,4459,19
4579,4579,19
5100,5100,19
5253,5253,19
6630,6630,19
5249,5249,19
4741,4741,19
547,547,19
548,548,19
889,889,19
1154,1154,19
1889,1889,18
2103,2103,18
2110,2110,18
4418,4418,18
4809,4809,18
5064,5064,18
5677,5677,18
5914,5914,18
6147,6147,18
1004,1004,18
1035,1035,18
1103,1103,18
1180,1180,18
2556,2556,18
2788,2788,18
5905,5905,18
6439,6439,18
6759,6759,18
6838,6838,18
7114,7114,18
7206,7206,18
7618,7618,18
8031,8031,18
8057,8057,18
8159,8159,18
8228,8228,18
4289,4289,18
5074,5074,18
5568,5568,18
4691,4691,18
4822,4822,18
4827,4827,18
4961,4961,18
5078,5078,18
5330,5330,18
5335,5335,18
5572,5572,18
4938,4938,18
6701,6701,18
1919,1919,18
1820,1820,18
5831,5831,18
5796,5796,18
5627,5627,18
4745,4745,18
4616,4616,18
1970,1970,18
1611,1611,18
3277,3277,18
4649,4649,18
5163,5163,18
5650,5650,18
5886,5886,18
5888,5888,18
6007,6007,18
6009,6009,18
1615,1615,18
788,788,18
860,860,18
983,983,18
1199,1199,18
1518,1518,18
6213,6213,18
6568,6568,18
6650,6650,18
6884,6884,18
3694,3694,18
6800,6800,18
169,169,18
202,202,18
227,227,18
236,236,18
263,263,18
272,272,18
479,479,18
480,480,18
7464,7464,18
4880,4880,18
7384,7384,18
5254,5254,18
3683,3683,18
4354,4354,18
2982,2982,18
5139,5139,18
341,341,18
532,532,18
655,655,18
659,659,18
797,797,18
801,801,18
918,918,18
984,984,18
1129,1129,18
1677,1677,18
4086,4086,18
3679,3679,18
5240,5240,18
6962,6962,18
1440,1440,18
2797,2797,18
6864,6864,18
7216,7216,18
7300,7300,18
7311,7311,18
4073,4073,18
5714,5714,17
6699,6699,17
6700,6700,17
1077,1077,17
5356,5356,17
3389,3389,17
3919,3919,17
4060,4060,17
4193,4193,17
4316,4316,17
4326,4326,17
4720,4720,17
4842,4842,17
4973,4973,17
4976,4976,17
2238,2238,17
2623,2623,17
6446,6446,17
3793,3793,17
3518,3518,17
5462,5462,17
3121,3121,17
2987,2987,17
3658,3658,17
7036,7036,17
4080,4080,17
1299,1299,17
1377,1377,17
1378,1378,17
1379,1379,17
1461,1461,17
1462,1462,17
1548,1548,17
1549,1549,17
1638,1638,17
1726,1726,17
1823,1823,17
1824,1824,17
1922,1922,17
1923,1923,17
1617,1617,17
1704,1704,17
1800,1800,17
1801,1801,17
1893,1893,17
1899,1899,17
1900,1900,17
1988,1988,17
1992,1992,17
2101,2101,17
2233,2233,17
2353,2353,17
2358,2358,17
4419,4419,17
4420,4420,17
4548,4548,17
5316,5316,17
5324,5324,17
3138,3138,17
5844,5844,17
5688,5688,17
4596,4596,17
4950,4950,17
5085,5085,17
5087,5087,17
5455,5455,17
5456,5456,17
1592,1592,17
1680,1680,17
1872,1872,17
4364,4364,17
1794,1794,17
5726,5726,17
635,635,17
942,942,17
1041,1041,17
1108,1108,17
2315,2315,17
2930,2930,17
2934,2934,17
5708,5708,17
6681,6681,17
7022,7022,17
7360,7360,17
7660,7660,17
7755,7755,17
7842,7842,17
7987,7987,17
8097,8097,17
8102,8102,17
8224,8224,17
6711,6711,17
1694,1694,17
6311,6311,17
5252,5252,17
4091,4091,17
5608,5608,17
2492,2492,17
1527,1527,17
877,877,17
6859,6859,17
1607,1607,17
4617,4617,17
4223,4223,17
3010,3010,17
1524,1524,17
5363,5363,17
1177,1177,17
6845,6845,17
8243,8243,17
4077,4077,17
4234,4234,17
508,508,17
2923,2923,17
5788,5788,17
5819,5819,17
6607,6607,17
3699,3699,17
3834,3834,17
4102,4102,17
4888,4888,17
5018,5018,17
20,20,17
38,38,17
44,44,17
330,330,17
344,344,17
398,398,17
464,464,17
468,468,17
533,533,17
535,535,17
575,575,17
770,770,17
873,873,17
875,875,17
969,969,17
976,976,17
982,982,17
1844,1844,17
1944,1944,17
2661,2661,17
3060,3060,17
3062,3062,17
4048,4048,17
4520,4520,17
5471,5471,17
5474,5474,17
6166,6166,17
6233,6233,17
6321,6321,17
6324,6324,17
6410,6410,17
6414,6414,17
6494,6494,17
6496,6496,17
6516,6516,17
6524,6524,17
6852,6852,17
6932,6932,17
7103,7103,17
7277,7277,17
7279,7279,17
7293,7293,17
7379,7379,17
7435,7435,17
7454,7454,17
7479,7479,17
7527,7527,17
7578,7578,17
7617,7617,17
7622,7622,17
7675,7675,17
7677,7677,17
7864,7864,17
7905,7905,17
7923,7923,17
7974,7974,17
8075,8075,17
8087,8087,17
8092,8092,17
8131,8131,17
8145,8145,17
8149,8149,17
8207,8207,17
8249,8249,17
2255,2255,17
2744,2744,17
794,794,16
2614,2614,16
1352,1352,16
5255,5255,16
4212,4212,16
4353,4353,16
2373,2373,16
3530,3530,16
3547,3547,16
7539,7539,16
600,600,16
6064,6064,16
6275,6275,16
1546,1546,16
5268,5268,16
5889,5889,16
6214,6214,16
6485,6485,16
6732,6732,16
6883,6883,16
6885,6885,16
458,458,16
526,526,16
589,589,16
594,594,16
662,662,16
668,668,16
865,865,16
994,994,16
1200,1200,16
2018,2018,16
2455,2455,16
3952,3952,16
5256,5256,16
1459,1459,16
932,932,16
1376,1376,16
1723,1723,16
997,997,16
938,938,16
8196,8196,16
2502,2502,16
3941,3941,16
6702,6702,16
5143,5143,16
3797,3797,16
2328,2328,16
7608,7608,16
129,129,16
4465,4465,16
6733,6733,16
7057,7057,16
7065,7065,16
7411,7411,16
3958,3958,15
3409,3409,15
5507,5507,15
3946,3946,15
3825,3825,15
2375,2375,15
4332,4332,15
2131,2131,15
2256,2256,15
3693,3693,15
4467,4467,15
4468,4468,15
2376,2376,15
2019,2019,15
2132,2132,15
5247,5247,15
4211,4211,15
1920,1920,15
2020,2020,15
2861,2861,15
934,934,15
1132,1132,15
1279,1279,15
1821,1821,15
1921,1921,15
4199,4199,15
7387,7387,15
1724,1724,15
1822,1822,15
1636,1636,15
1725,1725,15
1547,1547,15
1637,1637,15
4939,4939,15
5797,5797,15
5375,5375,15
5713,5713,15
5715,5715,15
6698,6698,15
1460,1460,15
2495,2495,15
5479,5479,15
4447,4447,15
1153,1153,15
5231,5231,15
4746,4746,15
3523,3523,15
4053,4053,15
4315,4315,15
4317,4317,15
4589,4589,15
4711,4711,15
4851,4851,15
4975,4975,15
4977,4977,15
5099,5099,15
5225,5225,15
4496,4496,15
4066,4066,15
3652,3652,15
2496,2496,15
3255,3255,15
3408,3408,15
3384,3384,15
5288,5288,15
5768,5768,15
5885,5885,15
6006,6006,15
5582,5582,15
1703,1703,15
1791,1791,15
1991,1991,15
1998,1998,15
1999,1999,15
2226,2226,15
2227,2227,15
2234,2234,15
2477,2477,15
2482,2482,15
2853,2853,15
4679,4679,15
5191,5191,15
5439,5439,15
6243,6243,15
6725,6725,15
6803,6803,15
4421,4421,15
4874,4874,15
5199,5199,15
5447,5447,15
2374,2374,15
4829,4829,15
4949,4949,15
5687,5687,15
1591,1591,15
721,721,15
7396,7396,15
4559,4559,15
4951,4951,15
4959,4959,15
5211,5211,15
5213,5213,15
5454,5454,15
5457,5457,15
5689,5689,15
5109,5109,15
4872,4872,14
2497,2497,14
5373,5373,14
1697,1697,14
2501,2501,14
4748,4748,14
5362,5362,14
3396,3396,14
6031,6031,14
2876,2876,14
3144,3144,14
1523,1523,14
1525,1525,14
2627,2627,14
2083,2083,14
4697,4697,14
4952,4952,14
5453,5453,14
3926,3926,14
2618,2618,14
1434,1434,14
2622,2622,14
2493,2493,14
5364,5364,14
2619,2619,14
2056,2056,14
7125,7125,14
4486,4486,14
1774,1774,14
7035,7035,14
2434,2434,14
8068,8068,14
5257,5257,14
727,727,14
3548,3548,14
4220,4220,14
2499,2499,14
3546,3546,14
2620,2620,14
601,601,14
3818,3818,14
393,393,14
588,588,14
590,590,14
729,729,14
735,735,14
864,864,14
866,866,14
927,927,14
1061,1061,14
1201,1201,14
1274,1274,14
2257,2257,14
3940,3940,14
2994,2994,14
5266,5266,14
2498,2498,14
2494,2494,14
5012,5012,14
6786,6786,14
6464,6464,14
2377,2377,14
6710,6710,14
4222,4222,13
2617,2617,13
2133,2133,13
853,853,13
4365,4365,13
1040,1040,13
7709,7709,13
7802,7802,13
7459,7459,13
2258,2258,13
6215,6215,13
2740,2740,13
3003,3003,13
1178,1178,13
6767,6767,13
4205,4205,13
2741,2741,13
6312,6312,13
381,381,13
703,703,13
975,975,13
3059,3059,13
3063,3063,13
5591,5591,13
6050,6050,13
6598,6598,13
6933,6933,13
7194,7194,13
7276,7276,13
7280,7280,13
7403,7403,13
7643,7643,13
7883,7883,13
7934,7934,13
8063,8063,13
8123,8123,13
8130,8130,13
2503,2503,13
6781,6781,13
2621,2621,13
2208,2208,13
2736,2736,13
6289,6289,13
3410,3410,13
4875,4875,13
8177,8177,13
2742,2742,13
3942,3942,13
2134,2134,13
2378,2378,13
3812,3812,13
2616,2616,13
3272,3272,13
6193,6193,13
2739,2739,13
6400,6400,13
6642,6642,13
6882,6882,13
2500,2500,13
2022,2022,13
2259,2259,13
4466,4466,13
5559,5559,13
3700,3700,13
4235,4235,13
37,37,13
536,536,13
576,576,13
872,872,13
876,876,13
937,937,13
1036,1036,13
1104,1104,13
1107,1107,13
1179,1179,13
1943,1943,13
2787,2787,13
2799,2799,13
2922,2922,13
2931,2931,13
3068,3068,13
4181,4181,13
4519,4519,13
5224,5224,13
5594,5594,13
5894,5894,13
5904,5904,13
6021,6021,13
6320,6320,13
6493,6493,13
6497,6497,13
6758,6758,13
6837,6837,13
6923,6923,13
7023,7023,13
7115,7115,13
7528,7528,13
7674,7674,13
7678,7678,13
7904,7904,13
7946,7946,13
8020,8020,13
8030,8030,13
8058,8058,13
8101,8101,13
8158,8158,13
8227,8227,13
8244,8244,13
8248,8248,13
3407,3407,13
5678,5678,13
2021,2021,13
2615,2615,13
5002,5002,13
6703,6703,13
2738,2738,13
4469,4469,13
2135,2135,13
2743,2743,13
4779,4779,13
4910,4910,13
5036,5036,13
5411,5411,13
5531,5531,13
6003,6003,13
6124,6124,13
2379,2379,12
4873,4873,12
2737,2737,12
2260,2260,12
1224,1224,12
612,612,12
619,619,12
688,688,12
745,745,12
1088,1088,12
3792,3792,12
3692,3692,12
2869,2869,12
4627,4627,12
917,917,12
6948,6948,12
7033,7033,12
7124,7124,12
7215,7215,12
7301,7301,12
1971,1971,12
3932,3932,12
2055,2055,12
2178,2178,12
74,74,12
411,411,12
418,418,12
4366,4366,12
6690,6690,12
441,441,12
3058,3058,12
5934,5934,12
7318,7318,12
7691,7691,12
7894,7894,12
8026,8026,12
5384,5384,12
5712,5712,12
5716,5716,12
6697,6697,12
6773,6773,12
2112,2112,11
2605,2605,11
5361,5361,11
5599,5599,11
5711,5711,11
4982,4982,11
5105,5105,11
2798,2798,11
5700,5700,11
3657,3657,11
3786,3786,11
4186,4186,11
4318,4318,11
4448,4448,11
4458,4458,11
4580,4580,11
4974,4974,11
4978,4978,11
5338,5338,11
3262,3262,11
6945,6945,11
3561,3561,11
3562,3562,11
3563,3563,11
3564,3564,11
3969,3969,11
4758,4758,11
2380,2380,11
3,3,11
64,64,11
65,65,11
66,66,11
67,67,11
404,404,11
602,602,11
636,636,11
637,637,11
638,638,11
639,639,11
640,640,11
641,641,11
642,642,11
808,808,11
837,837,11
903,903,11
910,910,11
911,911,11
912,912,11
913,913,11
914,914,11
1841,1841,11
1842,1842,11
1843,1843,11
2296,2296,11
2416,2416,11
2538,2538,11
4390,4390,11
5349,5349,11
5350,5350,11
6137,6137,11
6260,6260,11
6330,6330,11
6347,6347,11
6407,6407,11
6408,6408,11
6432,6432,11
6577,6577,11
6846,6846,11
6936,6936,11
7011,7011,11
7024,7024,11
7050,7050,11
7141,7141,11
7192,7192,11
7232,7232,11
7456,7456,11
7457,7457,11
7458,7458,11
7554,7554,11
7596,7596,11
7722,7722,11
7724,7724,11
7737,7737,11
7768,7768,11
7783,7783,11
7814,7814,11
7823,7823,11
7854,7854,11
7964,7964,11
8004,8004,11
8045,8045,11
8114,8114,11
8120,8120,11
8141,8141,11
8168,8168,11
8187,8187,11
8191,8191,11
8192,8192,11
8193,8193,11
8194,8194,11
8195,8195,11
5235,5235,11
5980,5980,11
4940,4940,11
1679,1679,11
5960,5960,11
5798,5798,11
3250,3250,11
3664,3664,11
5497,5497,11
3957,3957,11
1616,1616,11
1890,1890,11
1990,1990,11
2102,2102,11
2111,2111,11
2235,2235,11
2600,2600,11
2727,2727,11
4810,4810,11
5065,5065,11
6148,6148,11
4290,4290,11
4422,4422,11
4948,4948,11
5073,5073,11
5567,5567,11
5686,5686,11
4747,4747,11
4690,4690,11
4828,4828,11
4960,4960,11
5336,5336,11
5458,5458,11
5690,5690,11
546,546,11
549,549,11
823,823,11
955,955,11
1155,1155,11
5915,5915,11
7463,7463,11
5864,5864,11
2868,2868,11
2867,2867,11
5488,5488,11
4821,4821,11
5573,5573,11
6378,6378,11
2866,2866,11
5258,5258,11
2504,2504,11
4879,4879,11
3411,3411,11
1610,1610,11
3278,3278,11
4079,4079,11
2750,2750,11
3939,3939,11
7385,7385,11
1522,1522,11
1526,1526,11
1519,1519,11
5746,5746,11
4876,4876,11
3128,3128,11
5392,5392,11
861,861,11
916,916,11
47,47,11
137,137,11
193,193,11
300,300,11
309,309,11
478,478,11
481,481,11
654,654,11
1678,1678,11
5884,5884,11
6005,6005,11
2865,2865,11
787,787,11
3549,3549,10
3560,3560,10
3684,3684,10
4549,4549,10
2023,2023,10
660,660,10
4648,4648,10
5162,5162,10
5649,5649,10
6002,6002,10
6004,6004,10
6123,6123,10
340,340,10
587,587,10
591,591,10
796,796,10
802,802,10
863,863,10
867,867,10
1130,1130,10
1202,1202,10
4087,4087,10
2864,2864,10
4497,4497,10
5138,5138,10
5265,5265,10
4221,4221,10
4072,4072,10
5365,5365,10
6527,6527,10
6619,6619,10
2863,2863,10
5628,5628,10
2136,2136,10
7460,7460,10
1873,1873,10
3824,3824,10
7034,7034,10
5011,5011,10
1777,1777,10
3002,3002,10
2862,2862,10
6969,6969,10
1039,1039,10
7661,7661,10
7756,7756,10
6863,6863,10
2995,2995,10
2261,2261,10
974,974,10
3064,3064,10
6680,6680,10
6934,6934,10
7275,7275,10
7843,7843,10
8096,8096,10
8129,8129,10
3545,3545,10
6813,6813,10
7326,7326,10
7332,7332,10
3001,3001,10
3678,3678,10
852,852,10
2933,2933,10
7986,7986,10
2237,2237,9
669,669,9
5461,5461,9
5933,5933,9
3943,3943,9
5832,5832,9
6617,6617,9
6618,6618,9
3000,3000,9
5357,5357,9
2628,2628,9
4645,4645,9
4646,4646,9
4647,4647,9
4774,4774,9
4775,4775,9
4776,4776,9
4777,4777,9
4778,4778,9
4904,4904,9
4905,4905,9
4906,4906,9
4907,4907,9
4908,4908,9
4909,4909,9
5028,5028,9
5029,5029,9
5030,5030,9
5031,5031,9
5032,5032,9
5033,5033,9
5034,5034,9
5035,5035,9
5154,5154,9
5155,5155,9
5156,5156,9
5157,5157,9
5158,5158,9
5159,5159,9
5160,5160,9
5161,5161,9
5279,5279,9
5280,5280,9
5281,5281,9
5282,5282,9
5283,5283,9
5284,5284,9
5285,5285,9
5286,5286,9
5287,5287,9
5401,5401,9
5402,5402,9
5403,5403,9
5404,5404,9
5405,5405,9
5406,5406,9
5407,5407,9
5408,5408,9
5409,5409,9
5410,5410,9
5521,5521,9
5522,5522,9
5523,5523,9
5524,5524,9
5525,5525,9
5526,5526,9
5527,5527,9
5528,5528,9
5529,5529,9
5530,5530,9
5638,5638,9
5639,5639,9
5640,5640,9
5641,5641,9
5642,5642,9
5643,5643,9
5644,5644,9
5645,5645,9
5646,5646,9
5647,5647,9
5648,5648,9
5756,5756,9
5757,5757,9
5758,5758,9
5759,5759,9
5760,5760,9
5761,5761,9
5762,5762,9
5763,5763,9
5764,5764,9
5765,5765,9
5766,5766,9
5767,5767,9
5872,5872,9
5873,5873,9
5874,5874,9
5875,5875,9
5876,5876,9
5877,5877,9
5878,5878,9
5879,5879,9
5880,5880,9
5881,5881,9
5882,5882,9
5883,5883,9
5988,5988,9
5989,5989,9
5990,5990,9
5991,5991,9
5992,5992,9
5993,5993,9
5994,5994,9
5995,5995,9
5996,5996,9
5997,5997,9
5998,5998,9
5999,5999,9
6000,6000,9
6001,6001,9
6104,6104,9
6105,6105,9
6106,6106,9
6107,6107,9
6108,6108,9
6109,6109,9
6110,6110,9
6111,6111,9
6112,6112,9
6113,6113,9
6114,6114,9
6115,6115,9
6116,6116,9
6117,6117,9
6118,6118,9
6119,6119,9
6120,6120,9
6121,6121,9
6122,6122,9
6219,6219,9
6220,6220,9
6221,6221,9
6222,6222,9
6314,6314,9
6315,6315,9
6401,6401,9
6402,6402,9
