OID_,POINTID,GRID_CODE,latitude,longitude
5232,5232,21,41.648852609999999,-91.520670469999999
1878,1878,21,41.670644289999998,-91.543073949999993
5951,5951,21,41.643932749999998,-91.521917630000004
3431,3431,21,41.659541490000002,-91.472027290000000
585,585,21,41.684488350000002,-91.533869890000005
819,819,21,41.681418330000000,-91.498809940000001
3396,3396,21,41.660206899999999,-91.510442440000006
4352,4352,21,41.654066610000001,-91.488668520000004
1616,1616,21,41.672722329999999,-91.519945899999996
1181,1181,21,41.677340000000001,-91.549463619999997
5446,5446,21,41.647837330000002,-91.558031389999996
4088,4088,21,41.655674689999998,-91.486422750000003
5061,5061,21,41.650508189999996,-91.570029680000005
6602,6602,21,41.638413540000002,-91.536356229999996
4689,4689,21,41.652683920000001,-91.552396990000005
550,550,21,41.684691719999996,-91.497610879999996
4944,4944,21,41.651166490000001,-91.560128270000007
5356,5356,21,41.648048240000001,-91.521792829999995
3408,3408,21,41.659980189999999,-91.497271440000006
5233,5233,21,41.648833869999997,-91.519573070000007
897,897,21,41.680367220000001,-91.485660129999999
4343,4343,21,41.654237510000002,-91.498545840000006
7306,7306,21,41.631342050000001,-91.508029570000005
6710,6710,21,41.637103730000000,-91.507853659999995
2856,2856,21,41.663574500000003,-91.514732570000007
4456,4456,21,41.653791190000000,-91.520520599999998
5102,5102,21,41.649750560000001,-91.525035149999994
3004,3004,21,41.662487349999999,-91.499390860000005
1393,1393,21,41.674567500000002,-91.483642489999994
1230,1230,21,41.676422959999996,-91.495667949999998
4354,4354,21,41.654028519999997,-91.486473570000001
5566,5566,21,41.647014220000003,-91.558055899999999
5234,5234,21,41.648815130000003,-91.518475670000001
5206,5206,20,41.649336159999997,-91.549203039999995
7129,7129,20,41.632988240000003,-91.507979320000004
7220,7220,20,41.632165149999999,-91.508004439999993
4982,4982,20,41.650461319999998,-91.518425660000005
2633,2633,20,41.664747699999999,-91.487240839999998
1961,1961,20,41.670116190000002,-91.560662850000000
4437,4437,20,41.654145270000001,-91.541372870000004
5235,5235,20,41.648796369999999,-91.517378269999995
452,452,20,41.686078660000000,-91.530526159999994
4345,4345,20,41.654199609999999,-91.496350870000001
617,617,20,41.683887579999997,-91.498734150000004
7391,7391,20,41.630518950000003,-91.508054700000002
6539,6539,20,41.638881650000002,-91.515483979999999
4840,4840,20,41.651490090000003,-91.530472520000004
2212,2212,20,41.668230510000001,-91.546441239999993
4190,4190,20,41.655437380000002,-91.520470639999999
4323,4323,20,41.654614289999998,-91.520495620000005
4341,4341,20,41.654275380000001,-91.500740800000003
1512,1512,20,41.673825350000001,-91.536388180000003
1703,1703,20,41.671899240000002,-91.519970889999996
4588,4588,20,41.652949350000000,-91.519448109999999
4847,4847,20,41.651359350000000,-91.522790420000007
4848,4848,20,41.651340630000000,-91.521692979999997
5317,5317,20,41.648770519999999,-91.564591329999999
3750,3750,20,41.658629460000000,-91.563200649999999
3823,3823,20,41.657263649999997,-91.483079329999995
2683,2683,20,41.665269230000000,-91.566298149999994
7553,7553,20,41.628645779999999,-91.494940290000002
4955,4955,20,41.650963900000001,-91.548056369999998
4942,4942,20,41.651203180000003,-91.562323169999999
5062,5062,20,41.650489919999998,-91.568932250000003
6932,6932,20,41.634972120000000,-91.527677960000005
4983,4983,20,41.650442560000002,-91.517328239999998
5066,5066,20,41.650416739999997,-91.564542489999994
6853,6853,20,41.635683040000004,-91.521069999999995
7622,7622,20,41.627822680000001,-91.494965590000007
4057,4057,20,41.656260469999999,-91.520445659999993
6722,6722,20,41.636876729999997,-91.494687330000005
4222,4222,20,41.654832540000001,-91.485350670000003
6011,6011,20,41.644141759999997,-91.583392500000002
5316,5316,20,41.648788840000002,-91.565688750000007
1483,1483,20,41.674669229999999,-91.586888709999997
6547,6547,20,41.638731059999998,-91.506706159999993
5704,5704,20,41.645821460000001,-91.536133230000004
4590,4590,20,41.652911840000002,-91.517253179999997
1592,1592,20,41.673169090000002,-91.546293280000000
3389,3389,20,41.660338449999998,-91.518125560000001
1400,1400,20,41.675492339999998,-91.586864559999995
1161,1161,20,41.677170080000003,-91.491251169999998
4943,4943,20,41.651184839999999,-91.561225719999996
6012,6012,20,41.644123610000001,-91.582295160000001
5321,5321,20,41.648697169999998,-91.560201699999993
672,672,20,41.683309840000000,-91.513033050000004
4342,4342,20,41.654256449999998,-91.499643320000004
6629,6629,20,41.637907970000001,-91.506731310000006
4438,4438,20,41.654126730000002,-91.540275370000003
7298,7298,20,41.631492540000004,-91.516806399999993
7269,7269,20,41.632308360000003,-91.565079650000001
1823,1823,20,41.670642389999998,-91.494747290000007
5169,5169,20,41.650012189999998,-91.589807820000004
4603,4603,20,41.652667020000003,-91.502986179999994
3689,3689,20,41.658086740000002,-91.483053880000000
3119,3119,20,41.662022129999997,-91.520270769999996
7601,7601,20,41.628218900000000,-91.518003519999994
4589,4589,20,41.652930599999998,-91.518350650000002
5225,5225,20,41.648983489999999,-91.528352269999999
6027,6027,20,41.643850190000002,-91.565835179999993
6807,6807,20,41.635901470000000,-91.485935249999997
1800,1800,20,41.671076149999998,-91.519995890000004
4213,4213,20,41.655003729999997,-91.495228089999998
3744,3744,20,41.658739250000004,-91.569786120000003
7376,7376,20,41.630800569999998,-91.524511070000003
3530,3530,20,41.659383810000001,-91.510467550000001
5931,5931,20,41.644305099999997,-91.543864080000006
736,736,20,41.682543119999998,-91.516352029999993
5017,5017,20,41.649798560000001,-91.480016180000007
5314,5314,20,41.648825430000002,-91.567883570000006
3299,3299,20,41.660326169999998,-91.469806539999993
6746,6746,20,41.637155309999997,-91.559447109999994
6538,6538,20,41.638900430000000,-91.516581209999998
6013,6013,20,41.644105459999999,-91.581197820000000
4686,4686,20,41.652739169999997,-91.555689409999999
7375,7375,20,41.630819260000003,-91.525608169999998
4570,4570,20,41.653285080000003,-91.539202619999998
947,947,20,41.679847840000001,-91.503252130000007
5472,5472,20,41.647355949999998,-91.529499410000000
3158,3158,20,41.661283500000003,-91.477464069999996
4615,4615,20,41.652439459999997,-91.489816730000001
4370,4370,20,41.653722279999997,-91.468914040000001
5315,5315,20,41.648807140000002,-91.566786160000007
4804,4804,20,41.652154410000001,-91.569980979999997
1501,1501,20,41.674029150000003,-91.548464280000005
5444,5444,20,41.647874059999999,-91.560226180000001
5564,5564,20,41.647050960000001,-91.560250650000000
2211,2211,20,41.668249000000003,-91.547538970000005
4857,4857,20,41.651171699999999,-91.511816039999999
4700,4700,20,41.652480529999998,-91.540324830000003
6774,6774,20,41.636524860000002,-91.522142230000000
1098,1098,20,41.677878909999997,-91.484638540000006
5099,5099,20,41.649806589999997,-91.528327390000001
1822,1822,20,41.670661369999998,-91.495845050000000
3411,3411,20,41.659923280000001,-91.493978709999993
2861,2861,20,41.663480430000000,-91.509244350000003
4616,4616,20,41.652420429999999,-91.488719279999998
2724,2724,20,41.664510149999998,-91.521293470000003
6053,6053,20,41.643370730000001,-91.537304879999994
4606,4606,20,41.652610269999997,-91.499693809999997
3254,3254,20,41.661180299999998,-91.519198149999994
3255,3255,20,41.661161550000003,-91.518100550000000
2853,2853,20,41.663630820000002,-91.518025499999993
2088,2088,20,41.669035119999997,-91.545318839999993
7356,7356,20,41.631466930000002,-91.564006939999999
3005,3005,20,41.662468410000002,-91.498293230000002
4551,4551,20,41.653635800000004,-91.560054829999999
2725,2725,20,41.664491409999997,-91.520195810000004
5682,5682,20,41.646227850000002,-91.560275129999994
4554,4554,20,41.653580669999997,-91.556762359999993
5168,5168,20,41.650030260000001,-91.590905250000006
1309,1309,20,41.675504900000000,-91.490204050000003
2485,2485,20,41.666043780000003,-91.514657389999996
6139,6139,20,41.643100220000001,-91.570248840000005
4677,4677,20,41.652904360000001,-91.565566700000005
577,577,20,41.684636890000000,-91.542653930000000
646,646,20,41.683795259999997,-91.541580650000000
2103,2103,20,41.668756449999997,-91.528852729999997
4710,4710,20,41.652294540000000,-91.529350210000004
4480,4480,20,41.653338570000003,-91.494181220000002
1774,1774,20,41.671559860000002,-91.548538179999994
4229,4229,20,41.654698820000000,-91.477668260000002
7757,7757,20,41.625805819999997,-91.521369550000003
1990,1990,20,41.669579540000001,-91.528827849999999
2726,2726,20,41.664472670000002,-91.519098150000005
6169,6169,20,41.642547630000003,-91.537329650000004
5112,5112,20,41.649563120000003,-91.514061029999993
1876,1876,20,41.670681309999999,-91.545269489999995
4858,4858,20,41.651152879999998,-91.510718600000004
5915,5915,20,41.644599990000003,-91.561421420000002
6800,6800,20,41.636034649999999,-91.493615460000001
602,602,20,41.684170520000002,-91.515203950000000
3015,3015,20,41.662278440000001,-91.487317050000001
6993,6993,20,41.634832580000001,-91.568297939999994
2685,2685,20,41.665232600000003,-91.564102770000005
703,703,20,41.683157000000001,-91.552585190000002
4348,4348,20,41.654142669999999,-91.493058430000005
3163,3163,20,41.661187660000003,-91.471976100000006
3165,3165,20,41.661149250000001,-91.469780920000005
3151,3151,20,41.661417239999999,-91.485147249999997
4301,4301,20,41.655023940000000,-91.544640670000007
4429,4429,20,41.654293240000001,-91.550152830000002
3164,3164,20,41.661168459999999,-91.470878510000006
2459,2459,20,41.666528800000002,-91.543197449999994
7291,7291,20,41.631623670000003,-91.524486150000001
5929,5929,20,41.644342109999997,-91.546058740000007
3412,3412,20,41.659904290000000,-91.492881130000001
1484,1484,20,41.674651120000000,-91.585790860000003
3353,3353,20,41.661006980000003,-91.557639249999994
266,266,20,41.688882849999999,-91.501876730000006
2452,2452,20,41.666658190000000,-91.550881380000007
5394,5394,20,41.647329290000002,-91.480092639999995
3553,3553,20,41.658947980000001,-91.485223540000007
2455,2455,20,41.666602800000000,-91.547588259999998
2460,2460,20,41.666510279999997,-91.542099739999998
1777,1777,20,41.671504400000003,-91.545244819999994
6540,6540,20,41.638862869999997,-91.514386750000000
603,603,20,41.684151730000004,-91.514105950000001
3014,3014,20,41.662297490000000,-91.488414669999997
6264,6264,20,41.641724529999998,-91.537354410000006
3954,3954,20,41.656497780000002,-91.486397330000003
1584,1584,20,41.673316679999999,-91.555075819999999
1485,1485,20,41.674633000000000,-91.584693009999995
4712,4712,20,41.652257220000003,-91.527155289999996
3006,3006,20,41.662449459999998,-91.497195610000006
6704,6704,20,41.637216670000001,-91.514436849999996
3143,3143,20,41.661569460000003,-91.493928069999996
3609,3609,20,41.659580620000000,-91.570859350000006
1678,1678,20,41.672364479999999,-91.547415740000005
4389,4389,20,41.655023090000000,-91.594053270000003
1997,1997,20,41.669448699999997,-91.521143620000004
3413,3413,20,41.659885289999998,-91.491783549999994
3414,3414,20,41.659866280000003,-91.490685979999995
3415,3415,20,41.659847259999999,-91.489588400000002
6537,6537,20,41.638919199999997,-91.517678439999997
7775,7775,20,41.625296419999998,-91.491750479999993
4681,4681,20,41.652831050000003,-91.561176779999997
5269,5269,20,41.648152379999999,-91.480067149999996
5476,5476,20,41.647281270000001,-91.525109909999998
7665,7665,20,41.627414549999997,-91.519125549999998
1496,1496,20,41.674121370000002,-91.553953440000001
6690,6690,20,41.637478739999999,-91.529797729999999
5928,5928,20,41.644360599999999,-91.547156070000000
6767,6767,20,41.636655640000001,-91.529822589999995
1872,1872,20,41.670755229999997,-91.549660590000002
4972,4972,20,41.650648339999996,-91.529399949999998
4336,4336,20,41.654369860000003,-91.506228230000005
4594,4594,20,41.652836700000002,-91.512863319999994
4087,4087,20,41.655693749999998,-91.487520250000003
1700,1700,20,41.671955410000002,-91.523264249999997
5701,5701,20,41.645877169999999,-91.539425289999997
1290,1290,20,41.675864429999997,-91.511063089999993
4969,4969,20,41.650704249999997,-91.532692240000003
1975,1975,20,41.669858210000001,-91.545294159999997
4090,4090,20,41.655636559999998,-91.484227739999994
6331,6331,20,41.641270849999998,-91.559324689999997
2209,2209,20,41.668285930000003,-91.549734439999995
2210,2210,20,41.668267470000004,-91.548636709999997
6628,6628,20,41.637926829999998,-91.507828520000004
3144,3144,20,41.661550470000002,-91.492830470000001
2913,2913,20,41.664167370000001,-91.599277040000004
4600,4600,20,41.652723670000000,-91.506278550000005
7211,7211,20,41.632334399999998,-91.517878499999995
6376,6376,20,41.640433809999998,-91.509947629999999
3146,3146,19,41.661512449999996,-91.490635260000005
4607,4607,19,41.652591330000000,-91.498596350000000
3579,3579,19,41.660123689999999,-91.603787420000003
4351,4351,19,41.654085639999998,-91.489766000000003
6010,6010,19,41.644159889999997,-91.584489840000003
3145,3145,19,41.661531470000000,-91.491732859999999
3007,3007,19,41.662430499999999,-91.496097989999996
5492,5492,19,41.646980880000001,-91.507552009999998
3317,3317,19,41.661662040000003,-91.597153730000002
6492,6492,19,41.639752950000002,-91.567054450000001
4602,4602,19,41.652685910000002,-91.504083629999997
804,804,19,41.681701259999997,-91.515279120000002
2110,2110,19,41.668625609999999,-91.521168590000002
5592,5592,19,41.646532850000000,-91.529524269999996
4344,4344,19,41.654218569999998,-91.497448360000007
6620,6620,19,41.638077330000002,-91.516606229999994
2812,2812,19,41.664391170000002,-91.563029540000002
6351,6351,19,41.640901430000000,-91.537379169999994
7001,7001,19,41.634501810000003,-91.548548870000005
4084,4084,19,41.655750840000003,-91.490812759999997
2022,2022,19,41.668977239999997,-91.493700180000005
3258,3258,19,41.661105229999997,-91.514807730000001
4355,4355,19,41.654009459999997,-91.485376090000003
6190,6190,19,41.642155260000003,-91.514286540000001
2948,2948,19,41.663531390000003,-91.560858670000002
4739,4739,19,41.651749289999998,-91.497524170000005
326,326,19,41.688003270000003,-91.546947329999995
1926,1926,19,41.669743310000001,-91.490381630000002
2077,2077,19,41.669237979999998,-91.557394070000001
4558,4558,19,41.653507019999999,-91.552372410000004
4619,4619,19,41.652363280000003,-91.485426930000003
2454,2454,19,41.666621270000000,-91.548685969999994
4482,4482,19,41.653300580000000,-91.491986290000000
2328,2328,19,41.667481289999998,-91.550856780000004
4595,4595,19,41.652817890000001,-91.511765859999997
6901,6901,19,41.635728739999998,-91.572662339999994
4086,4086,19,41.655712790000003,-91.488617750000003
4860,4860,19,41.651115200000000,-91.508523729999993
6730,6730,19,41.636724569999998,-91.485909840000005
2408,2408,19,41.667477790000000,-91.600278810000006
4990,4990,19,41.650310949999998,-91.509646279999998
7698,7698,19,41.626871489999999,-91.535605970000006
4991,4991,19,41.650292110000002,-91.508548860000005
3182,3182,19,41.662503160000000,-91.598227370000004
2942,2942,19,41.663641320000004,-91.567444620000003
4956,4956,19,41.650945419999999,-91.546958930000002
4986,4986,19,41.650386220000001,-91.514035969999995
1681,1681,19,41.672308989999998,-91.544122340000001
7561,7561,19,41.628398199999999,-91.480678679999997
4235,4235,19,41.654583789999997,-91.471083359999994
4085,4085,19,41.655731820000000,-91.489715259999997
4915,4915,19,41.651694550000002,-91.591954540000003
5228,5228,19,41.648927460000003,-91.525060069999995
474,474,19,41.685666079999997,-91.506369690000000
4711,4711,19,41.652275879999998,-91.528252749999993
7002,7002,19,41.634483340000003,-91.547451699999996
2150,2150,19,41.667829859999998,-91.475064430000003
4120,4120,19,41.656723380000003,-91.597297819999994
857,857,19,41.681121480000002,-91.529577399999994
3957,3957,19,41.656440560000000,-91.483104789999999
1779,1779,19,41.671467380000003,-91.543049240000002
7136,7136,19,41.632856019999998,-91.500299429999998
999,999,19,41.679307039999998,-91.519745920000005
5319,5319,19,41.648733870000001,-91.562396519999993
2989,2989,19,41.662770199999997,-91.515855250000001
6566,6566,19,41.638370750000000,-91.485859020000007
197,197,19,41.690510099999997,-91.500728179999996
7847,7847,19,41.624084629999999,-91.517031540000005
4601,4601,19,41.652704800000002,-91.505181089999994
4613,4613,19,41.652477490000003,-91.492011629999993
2036,2036,19,41.668633770000000,-91.473941159999995
4610,4610,19,41.652534459999998,-91.495303989999996
6237,6237,19,41.642222279999999,-91.566981290000001
4331,4331,19,41.654464070000003,-91.511715679999995
4197,4197,19,41.655305980000001,-91.512788090000001
6483,6483,19,41.639193839999997,-91.485833610000000
6925,6925,19,41.635102539999998,-91.535358149999993
7667,7667,19,41.627377029999998,-91.516931479999997
3410,3410,19,41.659942260000001,-91.495076280000006
7929,7929,19,41.622400859999999,-91.514887650000006
4339,4339,19,41.654313199999997,-91.502935769999993
4618,4618,19,41.652382340000003,-91.486524380000006
2361,2361,19,41.666866870000000,-91.514632340000006
692,692,19,41.682931660000001,-91.491073650000004
4827,4827,19,41.651731529999999,-91.544739370000002
1159,1159,19,41.677208090000001,-91.493446910000003
1862,1862,19,41.670939290000000,-91.560638370000007
6436,6436,19,41.640078330000001,-91.537403929999996
691,691,19,41.682950669999997,-91.492171610000000
4066,4066,19,41.656091439999997,-91.510567980000005
5342,5342,19,41.648309339999997,-91.537156289999999
4687,4687,19,41.652720760000001,-91.554591930000001
3008,3008,19,41.662411530000000,-91.495000370000000
689,689,19,41.682988649999999,-91.494367539999999
4064,4064,19,41.656129069999999,-91.512763010000000
1588,1588,19,41.673242969999997,-91.550684550000000
4446,4446,19,41.653978019999997,-91.531495449999994
3409,3409,19,41.659961230000000,-91.496173859999999
5709,5709,19,41.645728390000002,-91.530646480000001
4828,4828,19,41.651713020000003,-91.543641919999999
4941,4941,19,41.651221520000000,-91.563420620000002
5349,5349,19,41.648179050000003,-91.529474539999995
4467,4467,19,41.653584479999999,-91.508448340000001
7003,7003,19,41.634464860000001,-91.546354539999996
5222,5222,19,41.649039420000001,-91.531644490000005
4337,4337,19,41.654350979999997,-91.505130750000006
5958,5958,19,41.643801449999998,-91.514236429999997
2674,2674,19,41.665433520000001,-91.576177360000003
4121,4121,19,41.656705369999997,-91.596200269999997
4083,4083,19,41.655769849999999,-91.491910270000005
4688,4688,19,41.652702349999998,-91.553494459999996
4756,4756,19,41.651425609999997,-91.478867769999994
1449,1449,19,41.674237069999997,-91.512211129999997
4332,4332,19,41.654445250000002,-91.510618190000002
7799,7799,19,41.625057540000000,-91.525782500000005
1904,1904,19,41.670159230000003,-91.514532090000003
4200,4200,19,41.655249509999997,-91.509495580000006
7100,7100,19,41.633530620000002,-91.539796300000006
3687,3687,19,41.658124890000003,-91.485248970000001
2854,2854,19,41.663612059999998,-91.516927859999996
1401,1401,19,41.675474229999999,-91.585766699999994
7192,7192,19,41.632688960000003,-91.538723890000000
771,771,19,41.682315469999999,-91.551511809999994
4350,4350,19,41.654104660000002,-91.490863469999994
6107,6107,19,41.643679360000000,-91.605363269999998
1731,1731,19,41.671370459999999,-91.489233130000002
540,540,19,41.684880710000002,-91.508590870000006
7840,7840,19,41.624215739999997,-91.524710420000005
1050,1050,19,41.678782490000003,-91.537337359999995
7280,7280,19,41.631828710000001,-91.536554400000000
6789,6789,19,41.636242899999999,-91.505684419999994
3394,3394,19,41.660244540000001,-91.512637609999999
6329,6329,19,41.641307570000002,-91.561519250000003
4502,4502,19,41.652879970000001,-91.467842210000001
6473,6473,19,41.639383950000003,-91.496805899999998
3796,3796,19,41.657775260000001,-91.512712850000000
216,216,19,41.690527959999997,-91.550167669999993
7880,7880,19,41.623392639999999,-91.524735329999999
3794,3794,19,41.657812860000000,-91.514907949999994
7282,7282,19,41.631791520000000,-91.534360169999999
793,793,19,41.681907250000002,-91.527356609999998
6648,6648,19,41.637547660000003,-91.485884429999999
5324,5324,19,41.648642049999999,-91.556909480000002
3528,3528,19,41.659421450000004,-91.512662689999999
5953,5953,19,41.643895290000003,-91.519722999999999
1367,1367,19,41.675060160000001,-91.512186040000003
1864,1864,19,41.670902560000002,-91.558442810000003
7921,7921,19,41.622550840000002,-91.523663290000002
2988,2988,19,41.662788970000001,-91.516952889999999
4349,4349,19,41.654123669999997,-91.491960950000006
2237,2237,19,41.667765039999999,-91.518998139999994
5932,5932,19,41.644286590000000,-91.542766749999998
1860,1860,19,41.670975980000001,-91.562833940000004
1051,1051,19,41.678763910000001,-91.536239449999997
5952,5952,19,41.643914029999998,-91.520820310000005
990,990,19,41.679475300000000,-91.529627149999996
3310,3310,19,41.661787850000003,-91.604837200000006
101,101,19,41.692960419999999,-91.499554309999994
4812,4812,19,41.652007939999997,-91.561201249999996
1448,1448,19,41.674255879999997,-91.513308949999995
3524,3524,19,41.659496599999997,-91.517052989999996
1052,1052,19,41.678745319999997,-91.535141539999998
7706,7706,19,41.626722430000001,-91.526829719999995
7753,7753,19,41.625880639999998,-91.525757600000006
4207,4207,19,41.655117390000001,-91.501813069999997
6328,6328,19,41.641325909999999,-91.562616539999993
4081,4081,19,41.655807840000001,-91.494105279999999
3590,3590,19,41.659925649999998,-91.591713729999995
6864,6864,18,41.635476390000001,-91.509001089999998
4082,4082,18,41.655788850000000,-91.493007779999999
2647,2647,18,41.665921339999997,-91.605815309999997
3455,3455,18,41.660766809999998,-91.592787270000002
5954,5954,18,41.643876540000001,-91.518625680000000
4971,4971,18,41.650666989999998,-91.530497380000000
4506,4506,18,41.652802960000002,-91.463452419999996
5532,5532,18,41.647633120000002,-91.595367109999998
4678,4678,18,41.652886049999999,-91.564469220000007
1671,1671,18,41.672493590000002,-91.555100370000005
916,916,18,41.680428669999998,-91.537287800000001
2091,2091,18,41.668979569999998,-91.542025600000002
3984,3984,18,41.657600469999998,-91.600566509999993
3417,3417,18,41.659809180000003,-91.487393260000005
737,737,18,41.682524340000001,-91.515254060000004
3795,3795,18,41.657794060000001,-91.513810399999997
3430,3430,18,41.659560679999998,-91.473124859999999
287,287,18,41.688863310000002,-91.549118829999998
6042,6042,18,41.643574440000002,-91.549375339999997
2195,2195,18,41.668671260000004,-91.572786989999997
1899,1899,18,41.670253060000000,-91.520020880000004
1419,1419,18,41.674796790000002,-91.545146110000005
2241,2241,18,41.667689959999997,-91.514607280000007
3552,3552,18,41.658967040000000,-91.486321099999998
7123,7123,18,41.633101179999997,-91.514562100000006
3416,3416,18,41.659828230000002,-91.488490830000003
7004,7004,18,41.634446359999998,-91.545257379999995
4599,4599,18,41.652742529999998,-91.507376010000002
1549,1549,18,41.673130620000002,-91.495769150000001
1679,1679,18,41.672345999999997,-91.546317939999994
2357,2357,18,41.666941950000002,-91.519023140000002
7043,7043,18,41.633716939999999,-91.502468480000005
8047,8047,18,41.619837490000002,-91.509478220000005
4708,4708,18,41.652331820000001,-91.531545129999998
4338,4338,18,41.654332099999998,-91.504033260000000
6327,6327,18,41.641344240000002,-91.563713820000004
2727,2727,18,41.664453920000000,-91.518000490000006
4617,4617,18,41.652401390000001,-91.487621829999995
4701,4701,18,41.652461979999998,-91.539227370000006
5041,5041,18,41.650871440000003,-91.591978620000006
702,702,18,41.683175429999999,-91.553683179999993
1500,1500,18,41.674047610000002,-91.549562109999997
2730,2730,18,41.664397600000001,-91.514707509999994
5480,5480,18,41.647206420000003,-91.520720420000004
2553,2553,18,41.666238409999998,-91.575055370000001
3016,3016,18,41.662259390000003,-91.486219439999999
7005,7005,18,41.634427850000002,-91.544160210000001
5081,5081,18,41.650140800000003,-91.548080999999996
6074,6074,18,41.642978350000000,-91.514261489999996
5710,5710,18,41.645709750000002,-91.529549130000007
5224,5224,18,41.649002150000001,-91.529449679999999
7461,7461,18,41.629808779999998,-91.514662279999996
4596,4596,18,41.652799060000000,-91.510668400000000
7281,7281,18,41.631810119999997,-91.535457280000003
1031,1031,18,41.678701990000000,-91.484613100000004
1638,1638,18,41.672307539999998,-91.495794450000005
1824,1824,18,41.670623409999997,-91.493649529999999
3397,3397,18,41.660188060000003,-91.509344850000005
5955,5955,18,41.643857789999998,-91.517528369999994
7533,7533,18,41.629023230000001,-91.516881450000000
5914,5914,18,41.644618340000001,-91.562518760000003
772,772,18,41.682297020000000,-91.550413840000004
1528,1528,18,41.673526670000001,-91.518823089999998
3930,3930,18,41.656952169999997,-91.512737930000000
4194,4194,18,41.655362359999998,-91.516080610000003
2855,2855,18,41.663593290000001,-91.515830210000004
5708,5708,18,41.645747030000003,-91.531743829999996
4957,4957,18,41.650926929999997,-91.545861489999993
7122,7122,18,41.633119960000002,-91.515659229999997
1045,1045,18,41.678875240000004,-91.542826899999994
3820,3820,18,41.657320870000000,-91.486371919999996
5956,5956,18,41.643839020000001,-91.516431060000002
5357,5357,18,41.648029520000001,-91.520695439999997
168,168,18,41.691257409999999,-91.496310510000001
6026,6026,18,41.643868490000003,-91.566932510000001
2116,2116,18,41.668513050000001,-91.514582219999994
5957,5957,18,41.643820239999997,-91.515333740000003
7006,7006,18,41.634409339999998,-91.543063050000001
5097,5097,18,41.649843890000000,-91.530522230000003
7105,7105,18,41.633437729999997,-91.534310570000002
668,668,18,41.683384980000000,-91.517424960000000
3013,3013,18,41.662316519999997,-91.489512280000000
1497,1497,18,41.674102949999998,-91.552855600000001
1417,1417,18,41.674833769999999,-91.547341799999998
4489,4489,18,41.653167300000000,-91.484304050000006
5415,5415,18,41.648402099999998,-91.592050850000007
6450,6450,18,41.639817260000001,-91.522042409999997
4425,4425,18,41.654366969999998,-91.554542830000003
6188,6188,18,41.642192819999998,-91.516481110000001
845,845,18,41.681344520000003,-91.542752770000007
783,783,18,41.682093430000002,-91.538336200000003
330,330,18,41.687929250000003,-91.542555070000006
4968,4968,18,41.650722860000002,-91.533789679999998
7209,7209,18,41.632371900000003,-91.520072740000003
4297,4297,18,41.655097880000000,-91.549030709999997
3932,3932,18,41.656914530000002,-91.510542869999995
5799,5799,18,41.645423100000002,-91.561396959999996
1873,1873,18,41.670736759999997,-91.548562810000007
7658,7658,18,41.627545529999999,-91.526804830000003
4457,4457,18,41.653772449999998,-91.519423119999999
4466,4466,18,41.653603330000003,-91.509545820000000
5320,5320,18,41.648715520000003,-91.561299109999993
4481,4481,18,41.653319580000002,-91.493083760000005
336,336,18,41.687687539999999,-91.528280310000000
838,838,18,41.681473930000003,-91.550438450000001
978,978,18,41.679698330000001,-91.542802190000003
5711,5711,18,41.645691090000000,-91.528451790000005
4709,4709,18,41.652313180000000,-91.530447670000001
4597,4597,18,41.652780229999998,-91.509570929999995
1726,1726,18,41.671465480000002,-91.494721979999994
600,600,18,41.684208069999997,-91.517399929999996
6215,6215,18,41.641682170000003,-91.486854640000004
388,388,18,41.686883109999997,-91.529403250000001
5353,5353,18,41.648104359999998,-91.525084989999996
4201,4201,18,41.655230670000002,-91.508398080000006
136,136,18,41.692080490000002,-91.496285209999996
6773,6773,18,41.636543580000001,-91.523239419999996
3886,3886,18,41.657769670000000,-91.561029970000007
910,910,18,41.680539940000003,-91.543875420000006
911,911,18,41.680521419999998,-91.542777479999998
4966,4966,18,41.650760060000003,-91.535984540000001
5098,5098,18,41.649825239999998,-91.529424809999995
3924,3924,18,41.657064830000003,-91.519323139999997
7467,7467,18,41.629695849999997,-91.508079830000000
6557,6557,18,41.638541889999999,-91.495733950000002
1867,1867,18,41.670847389999999,-91.555149470000003
7208,7208,18,41.632390630000003,-91.521169860000001
7007,7007,18,41.634390809999999,-91.541965890000000
6189,6189,18,41.642174050000001,-91.515383819999997
7290,7290,18,41.631642360000001,-91.525583260000005
2003,2003,18,41.669336139999999,-91.514557159999995
3341,3341,18,41.661226829999997,-91.570810649999999
105,105,18,41.692884599999999,-91.495161780000004
6684,6684,18,41.637590439999997,-91.536381000000006
634,634,18,41.684016939999999,-91.554756600000005
2481,2481,18,41.666118849999997,-91.519048139999995
904,904,18,41.680650829999998,-91.550463059999998
1047,1047,18,41.678838169999999,-91.540631079999997
1520,1520,18,41.673676340000000,-91.527605620000003
7690,7690,18,41.627019900000001,-91.544382260000006
518,518,18,41.685292830000002,-91.532747049999998
6992,6992,18,41.634850860000000,-91.569395119999996
729,729,18,41.682674280000001,-91.524037789999994
2744,2744,18,41.664133530000001,-91.499340349999997
4967,4967,18,41.650741459999999,-91.534887110000000
3084,3084,18,41.662671560000000,-91.558687860000006
1046,1046,18,41.678856709999998,-91.541728989999996
1048,1048,18,41.678819619999999,-91.539533169999999
6099,6099,18,41.642505260000000,-91.486829229999998
3848,3848,18,41.658459520000001,-91.602737700000006
4330,4330,18,41.654482889999997,-91.512813170000001
