OID_,POINTID,GRID_CODE
5211,5211,43
4527,4527,43
6017,6017,43
1320,1320,43
4165,4165,43
4920,4920,43
5811,5811,43
6422,6422,43
6424,6424,43
4298,4298,43
4130,4130,43
4657,4657,43
5786,5786,43
6037,6037,43
4129,4129,43
5901,5901,43
5903,5903,43
6018,6018,43
5808,5808,43
6048,6048,43
6248,6248,43
6341,6341,43
7571,7571,43
5089,5089,43
5337,5337,43
4526,4526,43
6425,6425,43
4301,4301,43
5085,5085,43
5090,5090,43
4656,4656,43
4787,4787,43
4788,4788,43
1860,1860,43
5809,5809,43
6163,6163,43
6255,6255,43
6256,6256,43
4031,4031,43
4432,4432,43
5341,5341,43
4262,4262,43
4263,4263,43
4395,4395,43
4396,4396,43
5902,5902,43
5810,5810,43
6507,6507,43
4169,4169,42
4170,4170,42
4302,4302,42
4566,4566,42
4919,4919,42
4431,4431,42
4433,4433,42
5576,5576,42
6257,6257,42
4434,4434,42
4564,4564,42
5212,5212,42
4563,4563,42
5335,5335,42
5693,5693,42
6342,6342,42
6506,6506,42
1761,1761,42
5817,5817,42
5933,5933,42
6343,6343,42
6426,6426,42
4030,4030,42
4162,4162,42
4697,4697,42
5214,5214,42
5338,5338,42
5807,5807,42
6508,6508,42
6509,6509,42
4567,4567,42
5086,5086,42
5088,5088,42
5465,5465,42
6164,6164,42
6421,6421,42
4698,4698,42
5213,5213,42
1576,1576,42
6258,6258,42
6344,6344,42
6505,6505,42
4038,4038,42
5087,5087,42
6589,6589,42
5339,5339,42
4869,4869,42
5699,5699,42
6335,6335,42
6428,6428,42
5464,5464,42
6590,6590,42
5083,5083,42
5342,5342,42
6049,6049,42
6510,6510,42
6511,6511,42
4303,4303,42
4565,4565,42
7635,7635,42
4435,4435,42
4960,4960,42
5692,5692,42
4171,4171,42
4436,4436,42
4868,4868,42
6345,6345,42
6427,6427,42
6504,6504,42
6512,6512,42
4304,4304,42
4829,4829,42
4961,4961,42
6259,6259,42
4696,4696,42
6429,6429,42
4297,4297,42
4957,4957,42
6165,6165,42
4437,4437,42
4568,4568,42
4959,4959,42
5575,5575,42
5921,5921,42
6591,6591,42
7504,7504,42
4569,4569,42
4695,4695,42
4699,4699,42
4830,4830,42
5691,5691,42
6420,6420,42
4305,4305,42
4826,4826,42
6346,6346,42
4438,4438,42
4958,4958,42
6152,6152,42
6430,6430,42
6594,6594,42
6672,6672,42
4828,4828,42
4962,4962,42
4964,4964,42
5460,5460,42
5581,5581,42
6587,6587,42
4296,4296,42
4694,4694,42
6247,6247,42
6260,6260,42
6588,6588,42
4963,4963,42
5463,5463,42
6592,6592,42
4700,4700,42
4956,4956,42
5818,5818,42
6671,6671,42
6673,6673,42
4825,4825,42
5340,5340,42
5690,5690,42
5934,5934,42
6513,6513,42
7572,7572,42
4827,4827,42
5574,5574,42
5806,5806,42
6166,6166,42
6431,6431,42
6593,6593,42
7636,7636,42
5001,5001,42
6050,6050,42
6334,6334,42
6347,6347,42
6503,6503,42
6674,6674,42
4701,4701,42
5700,5700,42
6036,6036,42
6586,6586,42
6595,6595,42
4823,4823,42
4954,4954,42
6670,6670,42
6749,6749,42
6750,6750,42
4164,4164,42
6261,6261,42
6514,6514,42
4824,4824,42
5334,5334,42
5573,5573,42
4955,4955,41
5935,5935,41
6419,6419,41
6432,6432,41
6676,6676,41
4831,4831,41
5819,5819,41
6585,6585,41
6051,6051,41
6348,6348,41
6669,6669,41
6751,6751,41
4832,4832,41
6675,6675,41
1131,1131,41
6502,6502,41
6596,6596,41
6677,6677,41
5209,5209,41
5701,5701,41
5936,5936,41
6167,6167,41
6515,6515,41
6668,6668,41
5461,5461,41
5582,5582,41
5820,5820,41
6433,6433,41
6828,6828,41
6829,6829,41
1204,1204,41
5689,5689,41
6752,6752,41
5572,5572,41
5702,5702,41
5821,5821,41
6246,6246,41
6754,6754,41
5703,5703,41
5937,5937,41
6052,6052,41
6262,6262,41
6333,6333,41
6667,6667,41
6678,6678,41
4163,4163,41
1130,1130,41
6151,6151,41
6168,6168,41
6597,6597,41
6753,6753,41
5805,5805,41
6053,6053,41
6418,6418,41
6516,6516,41
1278,1278,41
4870,4870,41
5585,5585,41
6263,6263,41
1203,1203,41
5584,5584,41
6349,6349,41
6584,6584,41
6913,6913,41
6914,6914,41
1129,1129,41
1356,1356,41
5583,5583,41
6434,6434,41
6501,6501,41
6755,6755,41
6830,6830,41
7431,7431,41
7637,7637,41
6350,6350,41
6679,6679,41
1058,1058,41
1277,1277,41
6517,6517,41
6598,6598,41
